title,price,img,href,city,state
Samsung Galaxy Tab 3 16GB tablet,$80.00,,/,Randolph, MASamsung Galaxy Tab 4 8GB tablet,$120.00,,/,Randolph, MATouch Screen Dell Laptop 750GB HD 8...,$280.00,,/,Brockton, MAiPad 2 Mini 16GB Wi-Fi,$150.00,,/,Randolph, MAiPad Air 2 64gb,$255.00,,/,Boston, MAApple watch series 1 like new,$140.00,,/,Quincy, MABrand New Universal Remote,$50.00,,/,Fremont, CAVaper good one,$75.00,,/,Marlborough, MACyberPowerPC,$1,000.00,,/,Smithfield, RIiPad 2nd generation 16GG Wi-Fi,$150.00,,/,Randolph, MACisco 2600 Router,$25.00,,/,North Andover, MAXbox One S 500g,$175.00,,/,Woburn, MASamsung 128GB micro SD card new,$35.00,,/,Boston, MAMonitor Sale,$50.00,,/,Everett, MAPlinte new.,$30.00,,/,Winter Hill, MAbluetooth earphones,$20.00,,/,Medford, MAiPad Air 2 Cellular and wifi,$255.00,,/,Cambridge, MABluetooth pillow,$25.00,,/,Somerville, MASony iPod clock and radio,$20.00,,/,Gloucester, MAHp Envy 5661,$100.00,,/,Burrillville, RILatitude D620 core duo 1.83ghz,$120.00,,/,Billerica, MAApple iPad 4th generation 9.7 inch ...,$350.00,,/,Boston, MAApple Watch 38MM Nike Series 3,$300.00,,/,Billerica, MAInfinitive power bank,$15.00,,/,Altamonte Springs, FLGeorge Quartz Watch,$50.00,,/,Boston, MA4 Cambridge speakers sound works,$25.00,,/,Pawtucket, RIPower Beats,$20.00,,/,Boston, MA6 Halo LED 4”,$80.00,,/,Revere, MAWireless speaker,$20.00,,/,Lexington, MAApple iPad mini,$120.00,,/,Somerville, MAIPad 3 32GB WiFi like new condition...,$245.00,,/,Pawtucket, RIFemale pup,$450.00,,/,Johnston, RIiRobot,$100.00,,/,Watertown, MAUSB charger 3port,$10.00,,/,Taunton, MANew/never opened.. Samsung 4K UHD B...,$140.00,,/,Sherborn, MALot of smoke alarms  gas alarms  an...,$50.00,,/,Wilmington, MAApple watch band,$30.00,,/,Boston, MAWater funtion,$70.00,,/,North Smithfield, RIMotorola portable walkie-talkie,$200.00,,/,Boston, MARoco 2,$25.00,,/,Revere, MAAcer laptop,$150.00,,/,Burrillville, RIApple ipad air 2 64 gb Unlocked,$260.00,,/,Somerville, MAPanasonic cordless phone 3 handsets,$29.00,,/,Southborough, MAAmazon Echo Dot (slightly used),$25.00,,/,Cambridge, MANintendo DS car charger  fashion ga...,$15.00,,/,Braintree, MAS9 Plus,$500.00,,/,Lawrence, MAApple Watch Series 3 with cellular ...,$300.00,,/,Burlington, MAApple TV,$40.00,,/,Woonsocket, RIiPad Air 2 Cellular 16gb,$255.00,,/,Somerville, MAApple watch series 3,SOLD,,/,Pawtucket, RILenovo IdeaPad Tablet A1 2228 - tab...,$49.00,,/,Southborough, MA“Helo” Health Monitoring   Fitness ...,$150.00,,/,Norton, MAMavic zoom 2 brand new 4k,$1,000.00,,/,North Smithfield, RISAMSUNG S7,$60.00,,/,Lawrence, MAWireless bluetooth earbuds JAM BRAN...,$125.00,,/,Los Angeles, CARadar detector,$25.00,,/,Taunton, MANew 7" Touchscreen Car Radio With S...,$58.00,,/,Stoughton, MAIPAD 2ND GEN 64G in great condition,$130.00,,/,Woonsocket, RITV 18" Sanyo multi purpose,$40.00,,/,Dracut, MAMicrosoft Surface Book (Intel i7  8...,$725.00,,/,Boston, MALifeProof Fre Case for iPad Air,$25.00,,/,Dracut, MASpeaker,$1,500.00,,/,Boston, MABeats solo3 wireless,$280.00,,/,Boston, MAFs,$80.00,,/,Framingham, MADre beats Solo 3,$250.00,,/,Glen Ellyn, ILiPad Air 2 Fully Equipped 128GB WiF...,$300.00,,/,Arlington, MA1970 Volkswagen beetle,$150.00,,/,Revere, MAIPAD,$60.00,,/,Boston, MALike New. Only used 3 times APPLE B...,$120.00,,/,Wakefield, MAApple Watch series 2,SOLD,,/,Lawrence, MASound machine,$50.00,,/,Quincy, MAEyki Automatic Watch,$100.00,,/,Boston, MASmall Wireless Bluetooth Speaker,$15.00,,/,Marlborough, MAIgloo mini freezer,$160.00,,/,Revere, MAlike new galaxy s9 unlocked,$480.00,,/,Quincy, MASmart Watch!,$15.00,,/,Apopka, FLTop of the line projector,$2,300.00,,/,Boston, MAGear VR 2016,$30.00,,/,Watertown, MASAMSUNG GEAR SPORT WATCH NEW,$210.00,,/,Boston, MAGarmin driveSmart 50,$130.00,,/,Boston, MABeats headphones,$200.00,,/,Nahant, MABeats by Dre Solo 3,$220.00,,/,Saugus, MAAlexa echo dot,$30.00,,/,Pawtucket, RIExcellent Apple iPad mini 3 64gb 7....,$249.00,,/,Malden, MAApple Watch Series 2 40MM,$175.00,,/,Boston, MAMasterCloud drone,$50.00,,/,Lawrence, MAiWatch Series 3 42mm GPS + LTE Spac...,$260.00,,/,Lawrence, MAAcer Iconia One 10 Tablet,$90.00,,/,Boston, MAPair Vintage Cobra Walkie Talkies 4...,$20.00,,/,Bellingham, MAipad Air 2. with keyboard,$255.00,,/,Providence, RIiPad Pro w/ screen cover,$285.00,,/,North Andover, MAApple Watch series 3 cellular(gps+W...,$250.00,,/,Brockton, MA128 GB Micro SD card with SD adapto...,$35.00,,/,Boston, MAResmed c pap machine,$90.00,,/,Brockton, MAAltec Lansing Life jacket 3 Bluetoo...,$125.00,,/,Providence, RIApple iPad Air 2 16gb like new,$200.00,,/,Waltham, MADell Laptop,$100.00,,/,Malden, MABrand new: iPad Pro 10.5" 256 GB Wi...,$800.00,,/,Boston, MAUnlocked Black iPhone 7 (16GB),$350.00,,/,Somerville, MA160 gb ipod w/case,SOLD,,/,Boston, MASamsung Gear VR innovator Edition S...,$40.00,,/,Pawtucket, RIIPad mini 1st generation 16gb,$80.00,,/,Lowell, MAGarmin echo152dv,$100.00,,/,Quincy, MAApple Watch 42 MM Series 1 Aluminum...,SOLD,,/,Salem, MA12.9 iPad Pro 64 GB. Clean,$700.00,,/,Boston, MASamsumg Galaxy gear 2 Classic,SOLD,,/,Brockton, MAGoogle Home Mini *BRAND NEW*,$45.00,,/,Billerica, MAMini iPad,$180.00,,/,Attleboro, MASoul sl300 Elite Hi-Definition Nois...,$100.00,,/,Northborough, MAiPad $150,$150.00,,/,Brockton, MAAmazon Fire Tv Stick 🔓 ready to go,$60.00,,/,Orlando, FLAlcatel onetouch Tablet(must pickup...,$50.00,,/,Revere, MAApple Watch Series 3 cellular 42mm ...,$500.00,,/,Marlborough, MAApple iPad Mini 16 GB (Black/White)...,$150.00,,/,Middleton, MAXfinity battery for Telephony Modem...,$20.00,,/,Brockton, MAA really nice lamp,$100.00,,/,Salem, MAGoogle Gear VR,$100.00,,/,Boston, MAPHANTOM 4,$800.00,,/,Woonsocket, RIiPod touch,$120.00,,/,Saugus, MASiemens breaker dual function,SOLD,,/,Saugus, MASony headphones,$50.00,,/,Watertown, MANintendos,FREE,,/,Providence, RI2 Mp3&apos;s,$60.00,,/,Lincoln, RIIpod,$150.00,,/,North Providence, RIDs with 6 games pens & charger,$150.00,,/,Providence, RIIpod,$200.00,,/,North Providence, RIBeats Studio 3 Wireless,SOLD,,/,Brockton, MAGoogle Home Mini (new in box),SOLD,,/,Needham, MAIPhone s6 plus factory unlocked 128...,$335.00,,/,Providence, RIiPad mini 2 with Beetle Defence cas...,$90.00,,/,Boston, MASpeaker amplifier,$50.00,,/,Boston, MAIpad Pro 12.9 2015 Model 32 Gb,$400.00,,/,Boston, MAGoogle home,$80.00,,/,Taunton, MAPortable charger,$20.00,,/,Boston, MAApple Watch series 2 Stainless stee...,$250.00,,/,Lawrence, MATP-LINK modem and router,$30.00,,/,Medford, MAApple iPad Air 1st generation 32GB ...,$165.00,,/,Everett, MAIpod 4th generation 64gb,$140.00,,/,Boston, MABeats earbuds,$75.00,,/,Woonsocket, RIHDMI cable 25 ft,$10.00,,/,Stoneham, MAAspire Breeze 2,$20.00,,/,Stoughton, MASparkFun Mini Inventors Arduino Kit,$30.00,,/,Sudbury, MABeats Solo2 Wired On-Ear Headphone ...,$60.00,,/,Chelsea, MAApple iPad 9.7 32GB WiFi +Cellular ...,$200.00,,/,Ashland, MAVivitar 4000mah Power Up Battery Pa...,$15.00,,/,Billerica, MASmart watch,$30.00,,/,Providence, RIChrome cast,$30.00,,/,Lynn, MASamsung tab dont work!!!,$60.00,,/,Boston, MAVaper,$25.00,,/,DORCHESTR CTR, MAElectronic,$250.00,,/,Chelsea, MAwasher hot and cold pipes,$7.00,,/,Malden, MAprinter,$20.00,,/,Everett, MA5SE. 4 months. At&t only,$170.00,,/,Boston, MAMagewell,$250.00,,/,Boston, MAProjector,$150.00,,/,Milton, MAOctober 28th when the sox did their...,$125.00,,/,Winthrop, MASentry safe,$120.00,,/,Lowell, MAHover board,$200.00,,/,Taunton, MAImac 27" 2010,$360.00,,/,Marlborough, MAElectric Wheelchair,$1,000.00,,/,Lakeville, MAnexbox android tv box a95x,$50.00,,/,Central Falls, RIPower inverter 24V 2500watts dc to ...,$200.00,,/,Quincy, MAUSB Type C Cable,$10.00,,/,Boston, MAit&apos;s new,$80.00,,/,Everett, MAXbox One WIRELESS Headset Turtle Be...,$70.00,,/,Burlington, MAMini iPad,$150.00,,/,Peabody, MAKindle Fire Tablet with Black Case,$25.00,,/,North Smithfield, RIEq,$170.00,,/,Boston, MADr Dre Beats & Pill,$100.00,,/,Westland, MIApple Watch,$325.00,,/,Canton, MATomTom GPS,$45.00,,/,Dracut, MA4 PORT Cable TV /HD sonal booster I...,$40.00,,/,Pawtucket, RIBroken Tablet,$8.00,,/,Melrose, MAAmazon alexa,$25.00,,/,Everett, MAProjector Epson -MG-50,$90.00,,/,Cambridge, MAJBL bluetooth head set (brand new),$85.00,,/,Lowell, MARed Hoverboard( lost the charger),$125.00,,/,Quincy, MAElectric wheelchair,$1,500.00,,/,Boston, MAUnlocked iPhone 7 rose gold 128 gb,SOLD,,/,Providence, RITascam 106 Mixer,$30.00,,/,Lowell, MAI pad mini for SALESSSSSSS,$300.00,,/,Pawtucket, RIApple Watch series 1,$150.00,,/,Winthrop, MAMake REASONABLE Offer,$1.00,,/,Lynn, MADVD player,$60.00,,/,Shrewsbury, MAQuick Charge USB Car Charging Adapt...,$5.00,,/,Sidney, OHBulova Swiss Quartz Watch,$120.00,,/,Boston, MAISEEBELL Home Camera Video 2way aud...,$30.00,,/,Framingham, MAWink Hub 2,$80.00,,/,Revere, MANice radio,$40.00,,/,Woonsocket, RIRazor electric scooter,$50.00,,/,North Smithfield, RISirius XM - Negotiable,$50.00,,/,Winchester, MABluetooth Speaker,$150.00,,/,Mossyrock, WARefrigerator. Size mini magic chef.,$80.00,,/,Boston, MAEcho Plus amazon alexia,$112.99,,/,Framingham, MABeats X Headphones,$75.00,,/,Boston, MAAsus MemoPad FHD 10,$100.00,,/,Northborough, MATP-Link TC-7620 DOCSIS 3.0 (16x4) C...,$30.00,,/,Attleboro, MAApple Watch series 3,$265.00,,/,Lowell, MABeats solo I believe 3  wireless,$50.00,,/,Pawtucket, RIBeats Pill 1.0 & UrBeats (Works jus...,$99.00,,/,Boston, MAVanity,$20.00,,/,Lawrence, MAVerizon 4G LTE MiFi home router,$20.00,,/,Seneca, SCUSB outlet,$15.00,,/,Lawrence, MABeats solo 3 wireless,$170.00,,/,Lawrence, MANew!87 watt usb charger (To macbook...,$49.00,,/,Grand Prairie, TX160 retail two month old vapor. Hig...,$50.00,,/,Boston, MAMP3 player,$25.00,,/,Somerville, MASubwoofers and amp,$450.00,,/,Middleborough, MAApple Watch for sale,$130.00,,/,Revere, MAKindle,$75.00,,/,Milton, MAPower Beats 3 wireless,$100.00,,/,Boston, MARing video doorbell,SOLD,,/,Boston, MAVerizon FIOS Quantum modem - brand ...,SOLD,,/,Westborough, MAA 2011 Panasonic TV,$30.00,,/,Beverly, MALogitech mechanical gaming keyboard,$30.00,,/,Taunton, MAOver-Ear Wireless RF Headphones wit...,$50.00,,/,Burlington, MAGE Superadio,$25.00,,/,Woonsocket, RIIpad 2 generation,$150.00,,/,Lynn, MANOS! OOP! SIGMA INSTRUMENTS INC. RE...,$1,000.00,,/,North Smithfield, RICanon compact photo printer,$150.00,,/,Lynn, MAAKG N60 Wireless headphones,$220.00,,/,Winter Hill, MABeats Solo 3 Wireless(Brand New),$190.00,,/,Boston, MAAcer Chromebook (Works Fine) Physic...,$60.00,,/,Boston, MASpiderman #316 iPad 2/3/4 cover,$25.00,,/,North Providence, RIWeatherproof IR infrared security c...,$10.00,,/,Hollywood, FLLots electronics,$60.00,,/,Everett, MALanza,$300.00,,/,Boston, MAApple Watch,$120.00,,/,Hudson, MARadio,$100.00,,/,Brockton, MAInland 120 Electronic Projector Scr...,$169.00,,/,Grafton, MAPink hoverboard with charger includ...,$120.00,,/,Lowell, MACaliber Scientific Calculator Brand...,$10.00,,/,Canton, MALg Smartphone,$100.00,,/,Boston, MARose gold iPad,$350.00,,/,Boston, MAiPhone chargers,$4.00,,/,Revere, MAI pod nano like new,$100.00,,/,Brookline, MAPioneer DEH-P3100UB Car Stereo/CD P...,$5.00,,/,Taunton, MAIPhone 6s,$150.00,,/,Revere, MASeries 3 Apple Watch 38mm brand new,$250.00,,/,North Attleborough, MAiHOME Remote iR9,$5.00,,/,Boston, MAD-Link DHP-300,$15.00,,/,Boston, MAFOR IPHONE,$25.00,,/,Boston, MASamsung sound bar brand new **280 w...,$215.00,,/,Lincoln, RISony let zux9,$400.00,,/,Winthrop, MAApple Watch screen protector 42mm,$35.00,,/,Saugus, MASkullcandy Crusher Headphones with ...,$60.00,,/,Lexington, MABeats headphones solo 3,$199.00,,/,Marlborough, MABrand new condition,$1,200.00,,/,Salem, MAHoverboard,$100.00,,/,Providence, RIXbox one,$100.00,,/,Pawtucket, RIIPAD 6th Gen,$450.00,,/,Boston, MATruepower trio,$30.00,,/,Lynn, MAShoes,$70.00,,/,Revere, MAA/ C. For sale,$45.00,,/,Ashland, MASeries 3 Apple Watch Nike Edition,$275.00,,/,North Smithfield, RINitecore battery charger,$15.00,,/,Attleboro, MASmok big baby beast tank,$15.00,,/,Pawtucket, RIGPS TOMTOM like new,$35.00,,/,Pawtucket, RIHeadphones,$5.00,,/,Boston, MAHamilton beach - Retractable cord,$10.00,,/,Walpole, MAGreat apple iPad Air 1st generation...,$160.00,,/,Medford, MARoku Stick,$25.00,,/,Providence, RIBeats Solo 3 Wireless,$175.00,,/,Brookline, MABrand new wrapped Google home mini,$40.00,,/,Concord, MABeats Solo  never opened box.,$290.00,,/,Lexington, MASilver Edition T 84 Plus,$75.00,,/,Hopewell Junction, NYCanon Camera,$250.00,,/,Revere, MASony Tv,$50.00,,/,Swampscott, MABeats red NEED GONE,$100.00,,/,Lincoln, RILinksys WiFi Range Extender,$35.00,,/,Braintree, MABrand new iPhone Headphones,$30.00,,/,Boston, MALike new 38mm Apple Watch series 3 ...,$230.00,,/,Watertown, MAGPS TOMTOM (large),$80.00,,/,Sudbury, MAGlobe Energy Saver Power Surge,$22.00,,/,Weymouth, MASmok vape 22,$70.00,,/,Quincy, MACanon Vixia HF R800,$200.00,,/,Belmont, MAMultimedia DVD receiver w/ Bluetoot...,$100.00,,/,Boston, MABose 2.1 speakers with Yamaha recei...,$150.00,,/,Watertown, MANikon Coolpix P900,$650.00,,/,Lawrence, MAAmazon Echo Alexa (2nd generation),$75.00,,/,Boston, MAOnkyo,$45.00,,/,Tonopah, AZWireless Bluetooth Earphones Headph...,$45.00,,/,Attleboro, MAApple Watch Series 3 (GPS + Cellula...,$330.00,,/,Cambridge, MABeats Pill,$50.00,,/,Holbrook, MAMophie Fast Charging Pad- Retail $5...,$15.00,,/,Dracut, MABlocked Apple watch,$110.00,,/,Boston, MAApple Watch Series 3 Nike,$650.00,,/,Boston, MAAmazon Kindle Fire 7 Black,$75.00,,/,Garden Grove, CABose Companion 2 Series III Multime...,$40.00,,/,Shrewsbury, MAihome iPod speaker,$39.00,,/,Hull, MAMacBook 2017 Gold,$1,000.00,,/,Chelsea, MATi 84 Ce plus Graphing Calculator,$85.00,,/,Lawrence, MAJbl clip speaker,$25.00,,/,North Providence, RIBRAND NEW DVD PLAYERS HEADRESTS,$150.00,,/,Abington, MABattery Case,$15.00,,/,Revere, MAiPod Shuffle,$70.00,,/,Salem, MATI-89 Titanium graphic calculator,$89.00,,/,Cambridge, MAApple Watch 3 AppleCare + Cellular ...,$415.00,,/,Norwood, MANew Apple I pods new,$150.00,,/,Woonsocket, RIElectronic,$250.00,,/,Revere, MAApple Watch 42mm Series 1,$150.00,,/,Quincy, MAHero 5 Session + Accessories,$180.00,,/,Billerica, MADesktop Computer No Tower,$100.00,,/,Pawtucket, RIUE Megaboom Bluetooth speaker,$150.00,,/,Quincy, MALaptop for sales 1 80 $$$,$80.00,,/,Winter Hill, MAGps,$40.00,,/,Cumberland, RI4K HD 3-D Home theater projector  w...,$2,700.00,,/,Cambridge, MAiPad,$290.00,,/,Lowell, MAApple watch series1 38mm,$150.00,,/,Everett, MASmart watch,$45.00,,/,Brockton, MALG Tablet,$65.00,,/,Middleborough, MATwo 12inch Orion Subwoofers with Bo...,$375.00,,/,Salem, MAJim rice ball,$80.00,,/,ROXBURY CROSSING, MACars,$40.00,,/,ROXBURY CROSSING, MAWorld War II 2 zipo,$150.00,,/,ROXBURY CROSSING, MAOne turtle Beach px21 and two Plant...,$30.00,,/,ROXBURY CROSSING, MAWatch,$10.00,,/,ROXBURY CROSSING, MABabe Ruth,$100.00,,/,ROXBURY CROSSING, MAMarble,$30.00,,/,ROXBURY CROSSING, MALamp,$20.00,,/,ROXBURY CROSSING, MAXbox One  One Controller  5 Games  ...,$150.00,,/,Blackstone, MASamsung Galaxy S6,$150.00,,/,Boston, MAFiT BiT: CHARGE 2,$130.00,,/,Medford, MAipad mini,$110.00,,/,Boston, MAJvc,$600.00,,/,Milton, MA150$,$150.00,,/,Leominster, MAMacBook Air,$700.00,,/,Andover, MAGaming headset 7.1 surround sound b...,$20.00,,/,Lynn, MA
